time,WindSpeed,AeroThrust,AeroFx,AeroFy,AeroFz,AeroMx,AeroMy,AeroMz,GenTq,GenPwr
10.199999999999827,11.4,-944.4414415927545,-944.4414415927545,0.0,0.0,0.0,-84999.72974334791,0.0,43093.55,2479338.7561463322
10.229999999999826,11.4,-1244.705132305129,-1244.705132305129,0.0,0.0,0.0,-112023.46190746163,0.0,43093.55,2479338.7561463322
10.259999999999826,11.4,-1548.1355442428498,-1548.1355442428498,0.0,0.0,0.0,-139332.19898185658,0.0,43093.55,2479338.7561463322
10.289999999999825,11.4,-1548.1355442428498,-1548.1355442428498,0.0,0.0,0.0,-139332.19898185658,0.0,43093.55,2479338.7561463322
10.319999999999824,11.4,-1854.4660370259508,-1854.4660370259508,0.0,0.0,0.0,-166901.94333233553,0.0,43093.55,2479338.7561463322
10.349999999999824,11.4,-1854.4660370259508,-1854.4660370259508,0.0,0.0,0.0,-166901.94333233553,0.0,43093.55,2479338.7561463322
10.379999999999823,11.4,-2173.8608945237384,-2173.8608945237384,0.0,0.0,0.0,-195647.48050713656,0.0,43093.55,2479338.7561463322
10.409999999999823,11.4,-2480.4565914044824,-2480.4565914044824,0.0,0.0,0.0,-223241.09322640332,0.0,43093.55,2479338.7561463322
10.439999999999822,11.4,-2480.4565914044824,-2480.4565914044824,0.0,0.0,0.0,-223241.09322640332,0.0,43093.55,2479338.7561463322
10.469999999999821,11.4,-2789.834822523145,-2789.834822523145,0.0,0.0,0.0,-251085.1340270831,0.0,43093.55,2479338.7561463322
10.49999999999982,11.4,-2789.834822523145,-2789.834822523145,0.0,0.0,0.0,-251085.1340270831,0.0,43093.55,2479338.7561463322
10.52999999999982,11.4,-3101.319817668629,-3101.319817668629,0.0,0.0,0.0,-279118.7835901766,0.0,43093.55,2479338.7561463322
10.55999999999982,11.4,-3408.83788694407,-3408.83788694407,0.0,0.0,0.0,-306795.40982496634,0.0,43093.55,2479338.7561463322
10.589999999999819,11.4,-3408.83788694407,-3408.83788694407,0.0,0.0,0.0,-306795.40982496634,0.0,43093.55,2479338.7561463322
