Time	 FairTen1	 AnchTen1	 FairTen2	 AnchTen2	 FairTen3	 AnchTen3	 
(s)	 (N)       	 (N)       	 (N)       	 (N)       	 (N)       	 (N)       	 
2.32	 2.43656e+06	 1.46282e+06	 1.80841e+06	 1.36828e+06	 1.80841e+06	 1.36828e+06	 
2.33	 2.64588e+06	 1.4624e+06	 2.42809e+06	 1.36726e+06	 2.42809e+06	 1.36726e+06	 
2.34	 2.43469e+06	 1.46197e+06	 1.79728e+06	 1.36625e+06	 1.79728e+06	 1.36625e+06	 
2.35	 2.64276e+06	 1.46153e+06	 2.42231e+06	 1.36522e+06	 2.42231e+06	 1.36522e+06	 
2.36	 2.43327e+06	 1.46106e+06	 1.7864e+06	 1.36419e+06	 1.7864e+06	 1.36419e+06	 
2.37	 2.64007e+06	 1.46057e+06	 2.41678e+06	 1.36314e+06	 2.41678e+06	 1.36314e+06	 
2.38	 2.43236e+06	 1.46004e+06	 1.77584e+06	 1.36207e+06	 1.77584e+06	 1.36207e+06	 
2.39	 2.63789e+06	 1.45949e+06	 2.41161e+06	 1.36099e+06	 2.41161e+06	 1.36099e+06	 
2.4	 2.43202e+06	 1.45889e+06	 1.76571e+06	 1.35988e+06	 1.76571e+06	 1.35988e+06	 
2.41	 2.63627e+06	 1.45827e+06	 2.40685e+06	 1.35874e+06	 2.40685e+06	 1.35874e+06	 
2.42	 2.4323e+06	 1.4576e+06	 1.75606e+06	 1.35758e+06	 1.75606e+06	 1.35758e+06	 
2.43	 2.63525e+06	 1.4569e+06	 2.40259e+06	 1.35639e+06	 2.40259e+06	 1.35639e+06	 
2.44	 2.43322e+06	 1.45616e+06	 1.74696e+06	 1.35518e+06	 1.74696e+06	 1.35518e+06	 
2.45	 2.63486e+06	 1.4554e+06	 2.39887e+06	 1.35395e+06	 2.39887e+06	 1.35395e+06	 
2.46	 2.43481e+06	 1.4546e+06	 1.73845e+06	 1.35269e+06	 1.73845e+06	 1.35269e+06	 
2.47	 2.63511e+06	 1.45378e+06	 2.39573e+06	 1.35141e+06	 2.39573e+06	 1.35141e+06	 
2.48	 2.43707e+06	 1.45293e+06	 1.73058e+06	 1.35012e+06	 1.73058e+06	 1.35012e+06	 
2.49	 2.636e+06	 1.45207e+06	 2.3932e+06	 1.34881e+06	 2.3932e+06	 1.34881e+06	 
2.5	 2.43999e+06	 1.4512e+06	 1.72334e+06	 1.34749e+06	 1.72334e+06	 1.34749e+06	 
2.51	 2.63751e+06	 1.45033e+06	 2.39127e+06	 1.34616e+06	 2.39127e+06	 1.34616e+06	 
2.52	 2.44354e+06	 1.44946e+06	 1.71673e+06	 1.34483e+06	 1.71673e+06	 1.34483e+06	 
2.53	 2.6396e+06	 1.4486e+06	 2.38993e+06	 1.34351e+06	 2.38993e+06	 1.34351e+06	 
2.54	 2.44766e+06	 1.44776e+06	 1.71073e+06	 1.34218e+06	 1.71073e+06	 1.34218e+06	 
2.55	 2.64221e+06	 1.44694e+06	 2.38916e+06	 1.34087e+06	 2.38916e+06	 1.34087e+06	 
2.56	 2.45231e+06	 1.44616e+06	 1.70531e+06	 1.33958e+06	 1.70531e+06	 1.33958e+06	 
2.57	 2.64528e+06	 1.44542e+06	 2.3889e+06	 1.33831e+06	 2.3889e+06	 1.33831e+06	 
2.58	 2.4574e+06	 1.44472e+06	 1.70041e+06	 1.33706e+06	 1.70041e+06	 1.33706e+06	 
2.59	 2.64873e+06	 1.44408e+06	 2.3891e+06	 1.33584e+06	 2.3891e+06	 1.33584e+06	 
2.6	 2.46286e+06	 1.4435e+06	 1.69596e+06	 1.33467e+06	 1.69596e+06	 1.33467e+06	 
2.61	 2.65247e+06	 1.44299e+06	 2.38969e+06	 1.33353e+06	 2.38969e+06	 1.33353e+06	 
2.62	 2.46858e+06	 1.44256e+06	 1.69189e+06	 1.33245e+06	 1.69189e+06	 1.33245e+06	 
2.63	 2.6564e+06	 1.4422e+06	 2.39058e+06	 1.33141e+06	 2.39058e+06	 1.33141e+06	 
2.64	 2.47447e+06	 1.44194e+06	 1.68812e+06	 1.33044e+06	 1.68812e+06	 1.33044e+06	 
2.65	 2.66044e+06	 1.44177e+06	 2.39171e+06	 1.32953e+06	 2.39171e+06	 1.32953e+06	 
2.66	 2.48044e+06	 1.44169e+06	 1.68456e+06	 1.3287e+06	 1.68456e+06	 1.3287e+06	 
2.67	 2.66448e+06	 1.44172e+06	 2.39297e+06	 1.32794e+06	 2.39297e+06	 1.32794e+06	 
2.68	 2.4864e+06	 1.44185e+06	 1.68113e+06	 1.32726e+06	 1.68113e+06	 1.32726e+06	 
2.69	 2.66843e+06	 1.4421e+06	 2.39429e+06	 1.32667e+06	 2.39429e+06	 1.32667e+06	 
2.7	 2.49227e+06	 1.44245e+06	 1.67775e+06	 1.32616e+06	 1.67775e+06	 1.32616e+06	 
2.71	 2.67223e+06	 1.44293e+06	 2.39558e+06	 1.32576e+06	 2.39558e+06	 1.32576e+06	 
2.72	 2.49796e+06	 1.44352e+06	 1.67435e+06	 1.32546e+06	 1.67435e+06	 1.32546e+06	 
2.73	 2.6758e+06	 1.44422e+06	 2.39679e+06	 1.32526e+06	 2.39679e+06	 1.32526e+06	 
2.74	 2.50342e+06	 1.44505e+06	 1.67086e+06	 1.32517e+06	 1.67086e+06	 1.32517e+06	 
2.75	 2.67908e+06	 1.446e+06	 2.39786e+06	 1.32519e+06	 2.39786e+06	 1.32519e+06	 
2.76	 2.50861e+06	 1.44707e+06	 1.66723e+06	 1.32532e+06	 1.66723e+06	 1.32532e+06	 
2.77	 2.68204e+06	 1.44825e+06	 2.39872e+06	 1.32558e+06	 2.39872e+06	 1.32558e+06	 
2.78	 2.5135e+06	 1.44956e+06	 1.66341e+06	 1.32595e+06	 1.66341e+06	 1.32595e+06	 
2.79	 2.68466e+06	 1.45099e+06	 2.39935e+06	 1.32645e+06	 2.39935e+06	 1.32645e+06	 
2.8	 2.51807e+06	 1.45253e+06	 1.65938e+06	 1.32707e+06	 1.65938e+06	 1.32707e+06	 
2.81	 2.68694e+06	 1.45418e+06	 2.39973e+06	 1.32781e+06	 2.39973e+06	 1.32781e+06	 
2.82	 2.52233e+06	 1.45594e+06	 1.65512e+06	 1.32868e+06	 1.65512e+06	 1.32868e+06	 
2.83	 2.68888e+06	 1.45781e+06	 2.39984e+06	 1.32966e+06	 2.39984e+06	 1.32966e+06	 
2.84	 2.52629e+06	 1.45978e+06	 1.65063e+06	 1.33077e+06	 1.65063e+06	 1.33077e+06	 
2.85	 2.69051e+06	 1.46185e+06	 2.39969e+06	 1.33199e+06	 2.39969e+06	 1.33199e+06	 
2.86	 2.52999e+06	 1.46401e+06	 1.64592e+06	 1.33333e+06	 1.64592e+06	 1.33333e+06	 
2.87	 2.69187e+06	 1.46626e+06	 2.39929e+06	 1.33478e+06	 2.39929e+06	 1.33478e+06	 
2.88	 2.53348e+06	 1.46858e+06	 1.641e+06	 1.33634e+06	 1.641e+06	 1.33634e+06	 
2.89	 2.69301e+06	 1.47098e+06	 2.39867e+06	 1.33799e+06	 2.39867e+06	 1.33799e+06	 
2.9	 2.5368e+06	 1.47345e+06	 1.63591e+06	 1.33975e+06	 1.63591e+06	 1.33975e+06	 
2.91	 2.69398e+06	 1.47597e+06	 2.39786e+06	 1.34159e+06	 2.39786e+06	 1.34159e+06	 
2.92	 2.54002e+06	 1.47855e+06	 1.63069e+06	 1.34352e+06	 1.63069e+06	 1.34352e+06	 
2.93	 2.69485e+06	 1.48116e+06	 2.39691e+06	 1.34553e+06	 2.39691e+06	 1.34553e+06	 
2.94	 2.5432e+06	 1.48381e+06	 1.62538e+06	 1.3476e+06	 1.62538e+06	 1.3476e+06	 
2.95	 2.69569e+06	 1.48648e+06	 2.39585e+06	 1.34974e+06	 2.39585e+06	 1.34974e+06	 
2.96	 2.54641e+06	 1.48917e+06	 1.62002e+06	 1.35192e+06	 1.62002e+06	 1.35192e+06	 
2.97	 2.69655e+06	 1.49186e+06	 2.39474e+06	 1.35415e+06	 2.39474e+06	 1.35415e+06	 
2.98	 2.5497e+06	 1.49454e+06	 1.61468e+06	 1.35642e+06	 1.61468e+06	 1.35642e+06	 
2.99	 2.6975e+06	 1.49722e+06	 2.39363e+06	 1.35871e+06	 2.39363e+06	 1.35871e+06	 
3	 2.55313e+06	 1.49987e+06	 1.60939e+06	 1.36102e+06	 1.60939e+06	 1.36102e+06	 
3.01	 2.6986e+06	 1.50248e+06	 2.39256e+06	 1.36334e+06	 2.39256e+06	 1.36334e+06	 
3.02	 2.55676e+06	 1.50506e+06	 1.60421e+06	 1.36565e+06	 1.60421e+06	 1.36565e+06	 
3.03	 2.69989e+06	 1.50759e+06	 2.3916e+06	 1.36796e+06	 2.3916e+06	 1.36796e+06	 
3.04	 2.56063e+06	 1.51006e+06	 1.59919e+06	 1.37025e+06	 1.59919e+06	 1.37025e+06	 
3.05	 2.70141e+06	 1.51246e+06	 2.39077e+06	 1.37251e+06	 2.39077e+06	 1.37251e+06	 
3.06	 2.56477e+06	 1.51479e+06	 1.59438e+06	 1.37473e+06	 1.59438e+06	 1.37473e+06	 
3.07	 2.70321e+06	 1.51704e+06	 2.39014e+06	 1.37691e+06	 2.39014e+06	 1.37691e+06	 
3.08	 2.56922e+06	 1.51921e+06	 1.58981e+06	 1.37905e+06	 1.58981e+06	 1.37905e+06	 
3.09	 2.70528e+06	 1.52128e+06	 2.38973e+06	 1.38113e+06	 2.38973e+06	 1.38113e+06	 
3.1	 2.57397e+06	 1.52326e+06	 1.58552e+06	 1.38314e+06	 1.58552e+06	 1.38314e+06	 
3.11	 2.70766e+06	 1.52513e+06	 2.38957e+06	 1.38509e+06	 2.38957e+06	 1.38509e+06	 
3.12	 2.57904e+06	 1.5269e+06	 1.58154e+06	 1.38696e+06	 1.58154e+06	 1.38696e+06	 
3.13	 2.71033e+06	 1.52857e+06	 2.3897e+06	 1.38875e+06	 2.3897e+06	 1.38875e+06	 
3.14	 2.58441e+06	 1.53012e+06	 1.57788e+06	 1.39047e+06	 1.57788e+06	 1.39047e+06	 
3.15	 2.71328e+06	 1.53156e+06	 2.39011e+06	 1.39209e+06	 2.39011e+06	 1.39209e+06	 
3.16	 2.59008e+06	 1.53289e+06	 1.57456e+06	 1.39364e+06	 1.57456e+06	 1.39364e+06	 
3.17	 2.71649e+06	 1.53411e+06	 2.39082e+06	 1.39509e+06	 2.39082e+06	 1.39509e+06	 
3.18	 2.596e+06	 1.53522e+06	 1.57157e+06	 1.39645e+06	 1.57157e+06	 1.39645e+06	 
3.19	 2.71994e+06	 1.53622e+06	 2.39182e+06	 1.39771e+06	 2.39182e+06	 1.39771e+06	 
3.2	 2.60215e+06	 1.53712e+06	 1.56891e+06	 1.39889e+06	 1.56891e+06	 1.39889e+06	 
3.21	 2.72357e+06	 1.5379e+06	 2.39309e+06	 1.39997e+06	 2.39309e+06	 1.39997e+06	 
3.22	 2.60848e+06	 1.53859e+06	 1.56656e+06	 1.40097e+06	 1.56656e+06	 1.40097e+06	 
3.23	 2.72736e+06	 1.53918e+06	 2.39462e+06	 1.40187e+06	 2.39462e+06	 1.40187e+06	 
3.24	 2.61493e+06	 1.53967e+06	 1.56448e+06	 1.40269e+06	 1.56448e+06	 1.40269e+06	 
3.25	 2.73123e+06	 1.54008e+06	 2.39636e+06	 1.40341e+06	 2.39636e+06	 1.40341e+06	 
3.26	 2.62146e+06	 1.5404e+06	 1.56264e+06	 1.40406e+06	 1.56264e+06	 1.40406e+06	 
3.27	 2.73513e+06	 1.54064e+06	 2.39827e+06	 1.40462e+06	 2.39827e+06	 1.40462e+06	 
3.28	 2.62799e+06	 1.5408e+06	 1.56098e+06	 1.40511e+06	 1.56098e+06	 1.40511e+06	 
3.29	 2.739e+06	 1.5409e+06	 2.4003e+06	 1.40552e+06	 2.4003e+06	 1.40552e+06	 
3.3	 2.63446e+06	 1.54093e+06	 1.55947e+06	 1.40587e+06	 1.55947e+06	 1.40587e+06	 
3.31	 2.74277e+06	 1.5409e+06	 2.40239e+06	 1.40614e+06	 2.40239e+06	 1.40614e+06	 
3.32	 2.64082e+06	 1.54082e+06	 1.55803e+06	 1.40635e+06	 1.55803e+06	 1.40635e+06	 
3.33	 2.74639e+06	 1.54069e+06	 2.40449e+06	 1.4065e+06	 2.40449e+06	 1.4065e+06	 
3.34	 2.64698e+06	 1.54052e+06	 1.55661e+06	 1.4066e+06	 1.55661e+06	 1.4066e+06	 
3.35	 2.74978e+06	 1.54031e+06	 2.40653e+06	 1.40664e+06	 2.40653e+06	 1.40664e+06	 
3.36	 2.6529e+06	 1.54006e+06	 1.55514e+06	 1.40664e+06	 1.55514e+06	 1.40664e+06	 
3.37	 2.75289e+06	 1.53979e+06	 2.40844e+06	 1.40659e+06	 2.40844e+06	 1.40659e+06	 
3.38	 2.65851e+06	 1.53949e+06	 1.55356e+06	 1.4065e+06	 1.55356e+06	 1.4065e+06	 
3.39	 2.75566e+06	 1.53917e+06	 2.41017e+06	 1.40638e+06	 2.41017e+06	 1.40638e+06	 
3.4	 2.66377e+06	 1.53883e+06	 1.55181e+06	 1.40622e+06	 1.55181e+06	 1.40622e+06	 
3.41	 2.75804e+06	 1.53847e+06	 2.41166e+06	 1.40604e+06	 2.41166e+06	 1.40604e+06	 
3.42	 2.66863e+06	 1.5381e+06	 1.54985e+06	 1.40582e+06	 1.54985e+06	 1.40582e+06	 
3.43	 2.76001e+06	 1.53772e+06	 2.41285e+06	 1.40559e+06	 2.41285e+06	 1.40559e+06	 
3.44	 2.67306e+06	 1.53733e+06	 1.54761e+06	 1.40533e+06	 1.54761e+06	 1.40533e+06	 
3.45	 2.76153e+06	 1.53693e+06	 2.41372e+06	 1.40505e+06	 2.41372e+06	 1.40505e+06	 
3.46	 2.67704e+06	 1.53652e+06	 1.54507e+06	 1.40476e+06	 1.54507e+06	 1.40476e+06	 
3.47	 2.76259e+06	 1.53611e+06	 2.41421e+06	 1.40446e+06	 2.41421e+06	 1.40446e+06	 
3.48	 2.68057e+06	 1.53569e+06	 1.5422e+06	 1.40414e+06	 1.5422e+06	 1.40414e+06	 
3.49	 2.76318e+06	 1.53526e+06	 2.41431e+06	 1.40382e+06	 2.41431e+06	 1.40382e+06	 
3.5	 2.68364e+06	 1.53482e+06	 1.53897e+06	 1.40348e+06	 1.53897e+06	 1.40348e+06	 
3.51	 2.76332e+06	 1.53438e+06	 2.41401e+06	 1.40314e+06	 2.41401e+06	 1.40314e+06	 
3.52	 2.68627e+06	 1.53393e+06	 1.53538e+06	 1.40279e+06	 1.53538e+06	 1.40279e+06	 
3.53	 2.76302e+06	 1.53347e+06	 2.4133e+06	 1.40243e+06	 2.4133e+06	 1.40243e+06	 
3.54	 2.68849e+06	 1.53299e+06	 1.53144e+06	 1.40207e+06	 1.53144e+06	 1.40207e+06	 
3.55	 2.76233e+06	 1.5325e+06	 2.4122e+06	 1.4017e+06	 2.4122e+06	 1.4017e+06	 
3.56	 2.69035e+06	 1.53199e+06	 1.52716e+06	 1.40132e+06	 1.52716e+06	 1.40132e+06	 
3.57	 2.76128e+06	 1.53146e+06	 2.41072e+06	 1.40094e+06	 2.41072e+06	 1.40094e+06	 
3.58	 2.69188e+06	 1.53091e+06	 1.52256e+06	 1.40054e+06	 1.52256e+06	 1.40054e+06	 
3.59	 2.75992e+06	 1.53034e+06	 2.40889e+06	 1.40014e+06	 2.40889e+06	 1.40014e+06	 
3.6	 2.69314e+06	 1.52973e+06	 1.51768e+06	 1.39972e+06	 1.51768e+06	 1.39972e+06	 
3.61	 2.75832e+06	 1.5291e+06	 2.40676e+06	 1.39929e+06	 2.40676e+06	 1.39929e+06	 
3.62	 2.6942e+06	 1.52843e+06	 1.51257e+06	 1.39884e+06	 1.51257e+06	 1.39884e+06	 
3.63	 2.75654e+06	 1.52773e+06	 2.40437e+06	 1.39838e+06	 2.40437e+06	 1.39838e+06	 
3.64	 2.69513e+06	 1.52699e+06	 1.50726e+06	 1.3979e+06	 1.50726e+06	 1.3979e+06	 
3.65	 2.75464e+06	 1.5262e+06	 2.40176e+06	 1.39739e+06	 2.40176e+06	 1.39739e+06	 
3.66	 2.69598e+06	 1.52537e+06	 1.50182e+06	 1.39686e+06	 1.50182e+06	 1.39686e+06	 
3.67	 2.75269e+06	 1.5245e+06	 2.399e+06	 1.39631e+06	 2.399e+06	 1.39631e+06	 
3.68	 2.69683e+06	 1.52357e+06	 1.49629e+06	 1.39572e+06	 1.49629e+06	 1.39572e+06	 
3.69	 2.75076e+06	 1.52259e+06	 2.39614e+06	 1.3951e+06	 2.39614e+06	 1.3951e+06	 
3.7	 2.69774e+06	 1.52155e+06	 1.49073e+06	 1.39445e+06	 1.49073e+06	 1.39445e+06	 
3.71	 2.74891e+06	 1.52046e+06	 2.39323e+06	 1.39375e+06	 2.39323e+06	 1.39375e+06	 
3.72	 2.69877e+06	 1.5193e+06	 1.4852e+06	 1.39302e+06	 1.4852e+06	 1.39302e+06	 
3.73	 2.74719e+06	 1.51809e+06	 2.39033e+06	 1.39225e+06	 2.39033e+06	 1.39225e+06	 
3.74	 2.69997e+06	 1.51682e+06	 1.47975e+06	 1.39143e+06	 1.47975e+06	 1.39143e+06	 
3.75	 2.74565e+06	 1.51548e+06	 2.38749e+06	 1.39056e+06	 2.38749e+06	 1.39056e+06	 
3.76	 2.70139e+06	 1.51408e+06	 1.47443e+06	 1.38965e+06	 1.47443e+06	 1.38965e+06	 
3.77	 2.74433e+06	 1.51262e+06	 2.38476e+06	 1.38869e+06	 2.38476e+06	 1.38869e+06	 
3.78	 2.70306e+06	 1.51109e+06	 1.46929e+06	 1.38767e+06	 1.46929e+06	 1.38767e+06	 
3.79	 2.74327e+06	 1.5095e+06	 2.38218e+06	 1.38661e+06	 2.38218e+06	 1.38661e+06	 
3.8	 2.70501e+06	 1.50785e+06	 1.46435e+06	 1.38549e+06	 1.46435e+06	 1.38549e+06	 
3.81	 2.74249e+06	 1.50614e+06	 2.37978e+06	 1.38432e+06	 2.37978e+06	 1.38432e+06	 
3.82	 2.70725e+06	 1.50437e+06	 1.45966e+06	 1.3831e+06	 1.45966e+06	 1.3831e+06	 
3.83	 2.74199e+06	 1.50255e+06	 2.3776e+06	 1.38182e+06	 2.3776e+06	 1.38182e+06	 
3.84	 2.7098e+06	 1.50067e+06	 1.45523e+06	 1.3805e+06	 1.45523e+06	 1.3805e+06	 
3.85	 2.74178e+06	 1.49875e+06	 2.37565e+06	 1.37912e+06	 2.37565e+06	 1.37912e+06	 
3.86	 2.71264e+06	 1.49678e+06	 1.45109e+06	 1.3777e+06	 1.45109e+06	 1.3777e+06	 
3.87	 2.74185e+06	 1.49476e+06	 2.37394e+06	 1.37623e+06	 2.37394e+06	 1.37623e+06	 
3.88	 2.71578e+06	 1.49271e+06	 1.44724e+06	 1.37472e+06	 1.44724e+06	 1.37472e+06	 
3.89	 2.74219e+06	 1.49063e+06	 2.37249e+06	 1.37317e+06	 2.37249e+06	 1.37317e+06	 
3.9	 2.71918e+06	 1.48851e+06	 1.44368e+06	 1.37159e+06	 1.44368e+06	 1.37159e+06	 
3.91	 2.74277e+06	 1.48638e+06	 2.37128e+06	 1.36997e+06	 2.37128e+06	 1.36997e+06	 
3.92	 2.72282e+06	 1.48423e+06	 1.44041e+06	 1.36832e+06	 1.44041e+06	 1.36832e+06	 
3.93	 2.74356e+06	 1.48207e+06	 2.37032e+06	 1.36664e+06	 2.37032e+06	 1.36664e+06	 
3.94	 2.72667e+06	 1.47991e+06	 1.43741e+06	 1.36495e+06	 1.43741e+06	 1.36495e+06	 
3.95	 2.74453e+06	 1.47774e+06	 2.36958e+06	 1.36324e+06	 2.36958e+06	 1.36324e+06	 
3.96	 2.73069e+06	 1.47559e+06	 1.43467e+06	 1.36152e+06	 1.43467e+06	 1.36152e+06	 
3.97	 2.74565e+06	 1.47345e+06	 2.36904e+06	 1.3598e+06	 2.36904e+06	 1.3598e+06	 
3.98	 2.73485e+06	 1.47134e+06	 1.43216e+06	 1.35807e+06	 1.43216e+06	 1.35807e+06	 
3.99	 2.74687e+06	 1.46925e+06	 2.36868e+06	 1.35635e+06	 2.36868e+06	 1.35635e+06	 
4	 2.73911e+06	 1.4672e+06	 1.42986e+06	 1.35464e+06	 1.42986e+06	 1.35464e+06	 
4.01	 2.74816e+06	 1.46518e+06	 2.36847e+06	 1.35295e+06	 2.36847e+06	 1.35295e+06	 
4.02	 2.74342e+06	 1.46322e+06	 1.42773e+06	 1.35128e+06	 1.42773e+06	 1.35128e+06	 
4.03	 2.74947e+06	 1.46131e+06	 2.36837e+06	 1.34964e+06	 2.36837e+06	 1.34964e+06	 
4.04	 2.74775e+06	 1.45946e+06	 1.42574e+06	 1.34803e+06	 1.42574e+06	 1.34803e+06	 
4.05	 2.75078e+06	 1.45768e+06	 2.36835e+06	 1.34647e+06	 2.36835e+06	 1.34647e+06	 
4.06	 2.75206e+06	 1.45597e+06	 1.42386e+06	 1.34494e+06	 1.42386e+06	 1.34494e+06	 
4.07	 2.75204e+06	 1.45433e+06	 2.36838e+06	 1.34346e+06	 2.36838e+06	 1.34346e+06	 
4.08	 2.75633e+06	 1.45277e+06	 1.42205e+06	 1.34204e+06	 1.42205e+06	 1.34204e+06	 
4.09	 2.75323e+06	 1.4513e+06	 2.36843e+06	 1.34067e+06	 2.36843e+06	 1.34067e+06	 
4.1	 2.76052e+06	 1.44992e+06	 1.42028e+06	 1.33937e+06	 1.42028e+06	 1.33937e+06	 
4.11	 2.75479e+06	 1.44863e+06	 2.36844e+06	 1.33813e+06	 2.36844e+06	 1.33813e+06	 
4.12	 2.7681e+06	 1.44743e+06	 1.41832e+06	 1.33696e+06	 1.41832e+06	 1.33696e+06	 
4.13	 2.75619e+06	 1.44633e+06	 2.36841e+06	 1.33587e+06	 2.36841e+06	 1.33587e+06	 
4.14	 2.77034e+06	 1.44533e+06	 1.41667e+06	 1.33485e+06	 1.41667e+06	 1.33485e+06	 
4.15	 2.75817e+06	 1.44443e+06	 2.36829e+06	 1.33391e+06	 2.36829e+06	 1.33391e+06	 
4.16	 2.77677e+06	 1.44364e+06	 1.41476e+06	 1.33306e+06	 1.41476e+06	 1.33306e+06	 
4.17	 2.75943e+06	 1.44294e+06	 2.36812e+06	 1.33228e+06	 2.36812e+06	 1.33228e+06	 
4.18	 2.78123e+06	 1.44235e+06	 1.41293e+06	 1.3316e+06	 1.41293e+06	 1.3316e+06	 
4.19	 2.76062e+06	 1.44186e+06	 2.36789e+06	 1.33099e+06	 2.36789e+06	 1.33099e+06	 
4.2	 2.78574e+06	 1.44147e+06	 1.41105e+06	 1.33048e+06	 1.41105e+06	 1.33048e+06	 
4.21	 2.76177e+06	 1.44117e+06	 2.36756e+06	 1.33005e+06	 2.36756e+06	 1.33005e+06	 
4.22	 2.79022e+06	 1.44098e+06	 1.40914e+06	 1.32971e+06	 1.40914e+06	 1.32971e+06	 
4.23	 2.76278e+06	 1.44088e+06	 2.36716e+06	 1.32946e+06	 2.36716e+06	 1.32946e+06	 
4.24	 2.79459e+06	 1.44088e+06	 1.40721e+06	 1.32929e+06	 1.40721e+06	 1.32929e+06	 
4.25	 2.76369e+06	 1.44096e+06	 2.3667e+06	 1.32921e+06	 2.3667e+06	 1.32921e+06	 
4.26	 2.79887e+06	 1.44113e+06	 1.40527e+06	 1.32921e+06	 1.40527e+06	 1.32921e+06	 
4.27	 2.76453e+06	 1.44139e+06	 2.36618e+06	 1.3293e+06	 2.36618e+06	 1.3293e+06	 
4.28	 2.80309e+06	 1.44172e+06	 1.40333e+06	 1.32947e+06	 1.40333e+06	 1.32947e+06	 
4.29	 2.76534e+06	 1.44213e+06	 2.36564e+06	 1.32971e+06	 2.36564e+06	 1.32971e+06	 
4.3	 2.8073e+06	 1.44261e+06	 1.40143e+06	 1.33004e+06	 1.40143e+06	 1.33004e+06	 
4.31	 2.76613e+06	 1.44316e+06	 2.36509e+06	 1.33043e+06	 2.36509e+06	 1.33043e+06	 
4.32	 2.81151e+06	 1.44378e+06	 1.3996e+06	 1.3309e+06	 1.3996e+06	 1.3309e+06	 
4.33	 2.76698e+06	 1.44445e+06	 2.36456e+06	 1.33143e+06	 2.36456e+06	 1.33143e+06	 
4.34	 2.81588e+06	 1.44518e+06	 1.39775e+06	 1.33203e+06	 1.39775e+06	 1.33203e+06	 
4.35	 2.76788e+06	 1.44596e+06	 2.36409e+06	 1.33269e+06	 2.36409e+06	 1.33269e+06	 
4.36	 2.82018e+06	 1.44679e+06	 1.39618e+06	 1.3334e+06	 1.39618e+06	 1.3334e+06	 
4.37	 2.76892e+06	 1.44767e+06	 2.3637e+06	 1.33417e+06	 2.3637e+06	 1.33417e+06	 
4.38	 2.82474e+06	 1.44861e+06	 1.39464e+06	 1.33499e+06	 1.39464e+06	 1.33499e+06	 
4.39	 2.77008e+06	 1.44958e+06	 2.36345e+06	 1.33585e+06	 2.36345e+06	 1.33585e+06	 
4.4	 2.82941e+06	 1.45061e+06	 1.39335e+06	 1.33676e+06	 1.39335e+06	 1.33676e+06	 
4.41	 2.77143e+06	 1.45168e+06	 2.36335e+06	 1.3377e+06	 2.36335e+06	 1.3377e+06	 
4.42	 2.83429e+06	 1.4528e+06	 1.39226e+06	 1.33867e+06	 1.39226e+06	 1.33867e+06	 
4.43	 2.77299e+06	 1.45397e+06	 2.36344e+06	 1.33968e+06	 2.36344e+06	 1.33968e+06	 
4.44	 2.8394e+06	 1.45518e+06	 1.39143e+06	 1.34071e+06	 1.39143e+06	 1.34071e+06	 
4.45	 2.7748e+06	 1.45643e+06	 2.36374e+06	 1.34176e+06	 2.36374e+06	 1.34176e+06	 
4.46	 2.84478e+06	 1.45772e+06	 1.39086e+06	 1.34283e+06	 1.39086e+06	 1.34283e+06	 
4.47	 2.77688e+06	 1.45904e+06	 2.36428e+06	 1.34391e+06	 2.36428e+06	 1.34391e+06	 
4.48	 2.85043e+06	 1.46039e+06	 1.39057e+06	 1.34501e+06	 1.39057e+06	 1.34501e+06	 
4.49	 2.77924e+06	 1.46176e+06	 2.36506e+06	 1.34612e+06	 2.36506e+06	 1.34612e+06	 
4.5	 2.85638e+06	 1.46314e+06	 1.39059e+06	 1.34724e+06	 1.39059e+06	 1.34724e+06	 
4.51	 2.78188e+06	 1.46452e+06	 2.3661e+06	 1.34836e+06	 2.3661e+06	 1.34836e+06	 
4.52	 2.86262e+06	 1.4659e+06	 1.3909e+06	 1.34948e+06	 1.3909e+06	 1.34948e+06	 
4.53	 2.78481e+06	 1.46728e+06	 2.3674e+06	 1.35061e+06	 2.3674e+06	 1.35061e+06	 
4.54	 2.86916e+06	 1.46865e+06	 1.39152e+06	 1.35174e+06	 1.39152e+06	 1.35174e+06	 
4.55	 2.78801e+06	 1.46999e+06	 2.36896e+06	 1.35287e+06	 2.36896e+06	 1.35287e+06	 
4.56	 2.87597e+06	 1.47132e+06	 1.39243e+06	 1.35399e+06	 1.39243e+06	 1.35399e+06	 
4.57	 2.79148e+06	 1.47262e+06	 2.37077e+06	 1.35511e+06	 2.37077e+06	 1.35511e+06	 
4.58	 2.88303e+06	 1.47389e+06	 1.39363e+06	 1.35623e+06	 1.39363e+06	 1.35623e+06	 
4.59	 2.79518e+06	 1.47514e+06	 2.37281e+06	 1.35734e+06	 2.37281e+06	 1.35734e+06	 
4.6	 2.89033e+06	 1.47636e+06	 1.39509e+06	 1.35845e+06	 1.39509e+06	 1.35845e+06	 
4.61	 2.79908e+06	 1.47756e+06	 2.37507e+06	 1.35955e+06	 2.37507e+06	 1.35955e+06	 
4.62	 2.89783e+06	 1.47872e+06	 1.39678e+06	 1.36064e+06	 1.39678e+06	 1.36064e+06	 
4.63	 2.80316e+06	 1.47986e+06	 2.37751e+06	 1.36173e+06	 2.37751e+06	 1.36173e+06	 
